"date","update","ADM1_TH","new_case","total_case","new_death","total_death","ADM1_EN","ADM1_PCODE","Population"
2020-09-30,9,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-09-30,9,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-09-30,9,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-09-30,9,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-09-30,9,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-09-30,9,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-09-30,9,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-09-30,9,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-09-30,9,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-09-30,9,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-09-30,9,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-09-30,9,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-09-30,9,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-09-30,9,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-09-30,9,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-09-30,9,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-09-30,9,"เลย",0,5,0,0,"Loei","TH42",446635
2020-09-30,9,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-09-30,9,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-09-30,9,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431
2020-09-30,9,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-09-30,9,"สมุทรปราการ",17,200,0,4,"Samut Prakan","TH11",2968727
2020-09-30,9,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-09-30,9,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-09-30,9,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-09-30,9,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-09-30,9,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-09-30,9,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-09-30,9,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-09-30,9,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-09-30,9,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-09-30,9,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-09-30,9,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-09-30,9,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-09-30,9,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-09-30,9,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-09-30,9,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-09-30,9,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-09-30,9,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-10-31,10,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-10-31,10,"กรุงเทพมหานคร",103,1878,0,25,"Bangkok","TH10",10709136
2020-10-31,10,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-10-31,10,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-10-31,10,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-10-31,10,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-10-31,10,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-10-31,10,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-10-31,10,"ชลบุรี",58,352,0,2,"Chon Buri","TH20",2147385
2020-10-31,10,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-10-31,10,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-10-31,10,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-10-31,10,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-10-31,10,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-10-31,10,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-10-31,10,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-10-31,10,"ตาก",9,12,0,0,"Tak","TH63",510728
2020-10-31,10,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-10-31,10,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-10-31,10,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-10-31,10,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-10-31,10,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-10-31,10,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-10-31,10,"นนทบุรี",15,183,0,3,"Nonthaburi","TH12",1940476
2020-10-31,10,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304
2020-10-31,10,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-10-31,10,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-10-31,10,"บุรีรัมย์",0,14,0,1,"Buri Ram","TH31",985709
2020-10-31,10,"ปทุมธานี",4,43,0,2,"Pathum Thani","TH13",2352209
2020-10-31,10,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-10-31,10,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-10-31,10,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875
2020-10-31,10,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-10-31,10,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-10-31,10,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-10-31,10,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-10-31,10,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-10-31,10,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-10-31,10,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-10-31,10,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-10-31,10,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-10-31,10,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-10-31,10,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-10-31,10,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-10-31,10,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-10-31,10,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-10-31,10,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-10-31,10,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-10-31,10,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-10-31,10,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-10-31,10,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-10-31,10,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-10-31,10,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-10-31,10,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-10-31,10,"เลย",0,5,0,0,"Loei","TH42",446635
2020-10-31,10,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-10-31,10,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-10-31,10,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431
2020-10-31,10,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-10-31,10,"สมุทรปราการ",23,223,0,4,"Samut Prakan","TH11",2968727
2020-10-31,10,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-10-31,10,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-10-31,10,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-10-31,10,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-10-31,10,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-10-31,10,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-10-31,10,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-10-31,10,"สุราษฎร์ธานี",1,19,0,0,"Surat Thani","TH84",1051922
2020-10-31,10,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-10-31,10,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-10-31,10,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-10-31,10,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-10-31,10,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-10-31,10,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-10-31,10,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-10-31,10,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-10-31,10,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-11-30,11,"กระบี่",1,21,0,0,"Krabi","TH81",347995
2020-11-30,11,"กรุงเทพมหานคร",97,1975,0,25,"Bangkok","TH10",10709136
2020-11-30,11,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-11-30,11,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-11-30,11,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-11-30,11,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-11-30,11,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-11-30,11,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-11-30,11,"ชลบุรี",58,410,1,3,"Chon Buri","TH20",2147385
2020-11-30,11,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-11-30,11,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-11-30,11,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-11-30,11,"เชียงราย",2,11,0,0,"Chiang Rai","TH57",1089821
2020-11-30,11,"เชียงใหม่",1,42,0,1,"Chiang Mai","TH50",1809819
2020-11-30,11,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-11-30,11,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-11-30,11,"ตาก",2,14,0,0,"Tak","TH63",510728
2020-11-30,11,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-11-30,11,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-11-30,11,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-11-30,11,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-11-30,11,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-11-30,11,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-11-30,11,"นนทบุรี",16,199,0,3,"Nonthaburi","TH12",1940476
2020-11-30,11,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304
2020-11-30,11,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-11-30,11,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-11-30,11,"บุรีรัมย์",0,14,0,1,"Buri Ram","TH31",985709
2020-11-30,11,"ปทุมธานี",0,43,0,2,"Pathum Thani","TH13",2352209
2020-11-30,11,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-11-30,11,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-11-30,11,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875
2020-11-30,11,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-11-30,11,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-11-30,11,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-11-30,11,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-11-30,11,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-11-30,11,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-11-30,11,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-11-30,11,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-11-30,11,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-11-30,11,"ภูเก็ต",1,228,0,3,"Phuket","TH83",962681
2020-11-30,11,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-11-30,11,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-11-30,11,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-11-30,11,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-11-30,11,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-11-30,11,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-11-30,11,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-11-30,11,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-11-30,11,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-11-30,11,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-11-30,11,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-11-30,11,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-11-30,11,"เลย",0,5,0,0,"Loei","TH42",446635
2020-11-30,11,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-11-30,11,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-11-30,11,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431
2020-11-30,11,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-11-30,11,"สมุทรปราการ",33,256,0,4,"Samut Prakan","TH11",2968727
2020-11-30,11,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-11-30,11,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-11-30,11,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-11-30,11,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-11-30,11,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-11-30,11,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-11-30,11,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-11-30,11,"สุราษฎร์ธานี",0,19,0,0,"Surat Thani","TH84",1051922
2020-11-30,11,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-11-30,11,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-11-30,11,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-11-30,11,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-11-30,11,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-11-30,11,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-11-30,11,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-11-30,11,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-11-30,11,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-12-31,12,"กระบี่",6,27,0,0,"Krabi","TH81",347995
2020-12-31,12,"กรุงเทพมหานคร",339,2314,0,25,"Bangkok","TH10",10709136
2020-12-31,12,"กาญจนบุรี",1,10,0,0,"Kanchanaburi","TH71",778936
2020-12-31,12,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-12-31,12,"กำแพงเพชร",2,2,0,0,"Kamphaeng Phet","TH62",842777
2020-12-31,12,"ขอนแก่น",3,9,0,0,"Khon Kaen","TH40",1630099
2020-12-31,12,"จันทบุรี",15,18,0,0,"Chanthaburi","TH22",442591
2020-12-31,12,"ฉะเชิงเทรา",12,29,0,1,"Chachoengsao","TH24",738516
2020-12-31,12,"ชลบุรี",324,734,0,3,"Chon Buri","TH20",2147385
2020-12-31,12,"ชัยนาท",6,6,0,0,"Chai Nat","TH18",234108
2020-12-31,12,"ชัยภูมิ",7,10,0,0,"Chaiyaphum","TH36",764624
2020-12-31,12,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-12-31,12,"เชียงราย",62,73,0,0,"Chiang Rai","TH57",1089821
2020-12-31,12,"เชียงใหม่",5,47,0,1,"Chiang Mai","TH50",1809819
2020-12-31,12,"ตรัง",1,8,0,0,"Trang","TH92",540949
2020-12-31,12,"ตราด",4,4,0,0,"Trat","TH23",264085
2020-12-31,12,"ตาก",15,29,0,0,"Tak","TH63",510728
2020-12-31,12,"นครนายก",3,5,0,0,"Nakhon Nayok","TH26",227464
2020-12-31,12,"นครปฐม",58,80,0,0,"Nakhon Pathom","TH73",1028904
2020-12-31,12,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-12-31,12,"นครราชสีมา",7,26,0,0,"Nakhon Ratchasima","TH30",2368321
2020-12-31,12,"นครศรีธรรมราช",2,14,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-12-31,12,"นครสวรรค์",2,11,0,0,"Nakhon Sawan","TH60",826586
2020-12-31,12,"นนทบุรี",56,255,0,3,"Nonthaburi","TH12",1940476
2020-12-31,12,"นราธิวาส",1,44,0,2,"Narathiwat","TH96",610304
2020-12-31,12,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-12-31,12,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-12-31,12,"บุรีรัมย์",0,14,0,1,"Buri Ram","TH31",985709
2020-12-31,12,"ปทุมธานี",14,57,0,2,"Pathum Thani","TH13",2352209
2020-12-31,12,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-12-31,12,"ปราจีนบุรี",2,11,0,1,"Prachin Buri","TH25",669420
2020-12-31,12,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875
2020-12-31,12,"พระนครศรีอยุธยา",6,10,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-12-31,12,"พะเยา",1,4,0,1,"Phayao","TH56",313682
2020-12-31,12,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-12-31,12,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-12-31,12,"พิจิตร",5,5,0,0,"Phichit","TH66",475920
2020-12-31,12,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-12-31,12,"เพชรบุรี",20,22,0,0,"Phetchaburi","TH76",456851
2020-12-31,12,"เพชรบูรณ์",1,4,0,0,"Phetchabun","TH67",821626
2020-12-31,12,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-12-31,12,"ภูเก็ต",3,231,0,3,"Phuket","TH83",962681
2020-12-31,12,"มหาสารคาม",1,2,0,1,"Maha Sarakham","TH44",655502
2020-12-31,12,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-12-31,12,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-12-31,12,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-12-31,12,"ยะลา",1,135,0,2,"Yala","TH95",409580
2020-12-31,12,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-12-31,12,"ระนอง",1,1,0,0,"Ranong","TH85",340692
2020-12-31,12,"ระยอง",291,297,1,1,"Rayong","TH21",1188389
2020-12-31,12,"ราชบุรี",10,17,0,0,"Ratchaburi","TH70",721366
2020-12-31,12,"ลพบุรี",1,3,0,0,"Lop Buri","TH16",718935
2020-12-31,12,"ลำปาง",1,5,0,0,"Lampang","TH52",632799
2020-12-31,12,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-12-31,12,"เลย",1,6,0,0,"Loei","TH42",446635
2020-12-31,12,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-12-31,12,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-12-31,12,"สงขลา",2,136,0,0,"Songkhla","TH90",1574431
2020-12-31,12,"สตูล",2,20,0,0,"Satun","TH91",270993
2020-12-31,12,"สมุทรปราการ",83,339,0,4,"Samut Prakan","TH11",2968727
2020-12-31,12,"สมุทรสงคราม",12,13,0,0,"Samut Songkhram","TH75",152998
2020-12-31,12,"สมุทรสาคร",1471,1485,0,1,"Samut Sakhon","TH74",1580413
2020-12-31,12,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-12-31,12,"สระบุรี",11,16,0,0,"Saraburi","TH19",802049
2020-12-31,12,"สิงห์บุรี",1,1,0,0,"Sing Buri","TH17",155156
2020-12-31,12,"สุโขทัย",1,4,0,0,"Sukhothai","TH64",596662
2020-12-31,12,"สุพรรณบุรี",1,7,0,0,"Suphan Buri","TH72",748248
2020-12-31,12,"สุราษฎร์ธานี",1,20,0,0,"Surat Thani","TH84",1051922
2020-12-31,12,"สุรินทร์",1,10,0,1,"Surin","TH32",860410
2020-12-31,12,"หนองคาย",1,4,0,0,"Nong Khai","TH43",379636
2020-12-31,12,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-12-31,12,"อ่างทอง",2,2,0,0,"Ang Thong","TH15",216643
2020-12-31,12,"อำนาจเจริญ",1,3,0,0,"Amnat Charoen","TH37",203893
2020-12-31,12,"อุดรธานี",1,11,0,0,"Udon Thani","TH41",1020066
2020-12-31,12,"อุตรดิตถ์",3,6,0,0,"Uttaradit","TH53",371390
2020-12-31,12,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-12-31,12,"อุบลราชธานี",1,16,0,0,"Ubon Ratchathani","TH34",1614923
2021-01-31,13,"กระบี่",0,27,0,0,"Krabi","TH81",347995
2021-01-31,13,"กรุงเทพมหานคร",805,3119,4,29,"Bangkok","TH10",10709136
2021-01-31,13,"กาญจนบุรี",6,16,0,0,"Kanchanaburi","TH71",778936
2021-01-31,13,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2021-01-31,13,"กำแพงเพชร",0,2,0,0,"Kamphaeng Phet","TH62",842777
2021-01-31,13,"ขอนแก่น",8,17,0,0,"Khon Kaen","TH40",1630099
2021-01-31,13,"จันทบุรี",206,224,1,1,"Chanthaburi","TH22",442591
2021-01-31,13,"ฉะเชิงเทรา",15,44,0,1,"Chachoengsao","TH24",738516
2021-01-31,13,"ชลบุรี",584,1318,2,5,"Chon Buri","TH20",2147385
2021-01-31,13,"ชัยนาท",2,8,0,0,"Chai Nat","TH18",234108
2021-01-31,13,"ชัยภูมิ",1,11,0,0,"Chaiyaphum","TH36",764624
2021-01-31,13,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2021-01-31,13,"เชียงราย",1,74,0,0,"Chiang Rai","TH57",1089821
2021-01-31,13,"เชียงใหม่",20,67,0,1,"Chiang Mai","TH50",1809819
2021-01-31,13,"ตรัง",4,12,0,0,"Trang","TH92",540949
2021-01-31,13,"ตราด",29,33,0,0,"Trat","TH23",264085
2021-01-31,13,"ตาก",87,116,2,2,"Tak","TH63",510728
2021-01-31,13,"นครนายก",0,5,0,0,"Nakhon Nayok","TH26",227464
2021-01-31,13,"นครปฐม",18,98,0,0,"Nakhon Pathom","TH73",1028904
2021-01-31,13,"นครพนม",1,3,0,0,"Nakhon Phanom","TH48",449625
2021-01-31,13,"นครราชสีมา",3,29,0,0,"Nakhon Ratchasima","TH30",2368321
2021-01-31,13,"นครศรีธรรมราช",2,16,0,1,"Nakhon Si Thammarat","TH80",1260910
2021-01-31,13,"นครสวรรค์",2,13,0,0,"Nakhon Sawan","TH60",826586
2021-01-31,13,"นนทบุรี",122,377,0,3,"Nonthaburi","TH12",1940476
2021-01-31,13,"นราธิวาส",6,50,0,2,"Narathiwat","TH96",610304
2021-01-31,13,"น่าน",1,1,0,0,"Nan","TH55",402916
2021-01-31,13,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2021-01-31,13,"บุรีรัมย์",1,15,0,1,"Buri Ram","TH31",985709
2021-01-31,13,"ปทุมธานี",79,136,1,3,"Pathum Thani","TH13",2352209
2021-01-31,13,"ประจวบคีรีขันธ์",1,18,0,2,"Prachuap Khiri Khan","TH77",454323
2021-01-31,13,"ปราจีนบุรี",7,18,0,1,"Prachin Buri","TH25",669420
2021-01-31,13,"ปัตตานี",3,97,0,1,"Pattani","TH94",557875
2021-01-31,13,"พระนครศรีอยุธยา",32,42,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2021-01-31,13,"พะเยา",0,4,0,1,"Phayao","TH56",313682
2021-01-31,13,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2021-01-31,13,"พัทลุง",3,17,0,0,"Phatthalung","TH93",419456
2021-01-31,13,"พิจิตร",5,10,1,1,"Phichit","TH66",475920
2021-01-31,13,"พิษณุโลก",1,7,0,0,"Phitsanulok","TH65",938009
2021-01-31,13,"เพชรบุรี",12,34,0,0,"Phetchaburi","TH76",456851
2021-01-31,13,"เพชรบูรณ์",0,4,0,0,"Phetchabun","TH67",821626
2021-01-31,13,"แพร่",0,1,0,0,"Phrae","TH54",335189
2021-01-31,13,"ภูเก็ต",0,231,0,3,"Phuket","TH83",962681
2021-01-31,13,"มหาสารคาม",10,12,0,1,"Maha Sarakham","TH44",655502
2021-01-31,13,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2021-01-31,13,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2021-01-31,13,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2021-01-31,13,"ยะลา",6,141,0,2,"Yala","TH95",409580
2021-01-31,13,"ร้อยเอ็ด",1,4,0,0,"Roi Et","TH45",848096
2021-01-31,13,"ระนอง",0,1,0,0,"Ranong","TH85",340692
2021-01-31,13,"ระยอง",301,598,0,1,"Rayong","TH21",1188389
2021-01-31,13,"ราชบุรี",20,37,0,0,"Ratchaburi","TH70",721366
2021-01-31,13,"ลพบุรี",21,24,0,0,"Lop Buri","TH16",718935
2021-01-31,13,"ลำปาง",2,7,0,0,"Lampang","TH52",632799
2021-01-31,13,"ลำพูน",2,6,0,0,"Lamphun","TH51",377527
2021-01-31,13,"เลย",6,12,0,0,"Loei","TH42",446635
2021-01-31,13,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2021-01-31,13,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2021-01-31,13,"สงขลา",8,144,0,0,"Songkhla","TH90",1574431
2021-01-31,13,"สตูล",2,22,0,0,"Satun","TH91",270993
2021-01-31,13,"สมุทรปราการ",354,693,0,4,"Samut Prakan","TH11",2968727
