"date","update","ADM1_TH","new_case","total_case","new_death","total_death","ADM1_EN","ADM1_PCODE","Population"
2020-06-01,21,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-06-01,21,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-06-01,21,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-06-01,21,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-06-01,21,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-06-01,21,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-06-01,21,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-06-01,21,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-06-01,21,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-06-01,21,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476
2020-06-01,21,"นราธิวาส",3,43,0,1,"Narathiwat","TH96",610304
2020-06-01,21,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-06-01,21,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-06-01,21,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709
2020-06-01,21,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-06-01,21,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-06-01,21,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-06-01,21,"ปัตตานี",1,92,0,1,"Pattani","TH94",557875
2020-06-01,21,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-06-01,21,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-06-01,21,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-06-01,21,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-06-01,21,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-06-01,21,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-06-01,21,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-06-01,21,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-06-01,21,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-06-01,21,"ยะลา",1,134,0,2,"Yala","TH95",409580
2020-06-01,21,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-06-01,21,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-06-01,21,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-06-01,21,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-06-01,21,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-06-01,21,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-06-01,21,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-06-01,21,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-06-01,21,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-06-01,21,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-06-01,21,"สงขลา",3,131,0,0,"Songkhla","TH90",1574431
2020-06-01,21,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-06-01,21,"สมุทรปราการ",13,126,0,4,"Samut Prakan","TH11",2968727
2020-06-01,21,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-06-01,21,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-06-01,21,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-06-01,21,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-06-01,21,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-06-01,21,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-06-01,21,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-06-01,21,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-06-01,21,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-06-01,21,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-06-01,21,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-06-01,21,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-06-01,21,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-06-01,21,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-06-01,21,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-06-01,21,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-06-01,21,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-06-01,21,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-06-01,21,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-06-01,21,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-06-01,21,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-06-01,21,"เลย",0,5,0,0,"Loei","TH42",446635
2020-06-01,21,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-06-01,21,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-06-08,22,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-06-08,22,"กรุงเทพมหานคร",20,1583,0,24,"Bangkok","TH10",10709136
2020-06-08,22,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-06-08,22,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-06-08,22,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-06-08,22,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-06-08,22,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-06-08,22,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-06-08,22,"ชลบุรี",1,114,0,2,"Chon Buri","TH20",2147385
2020-06-08,22,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-06-08,22,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-06-08,22,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-06-08,22,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-06-08,22,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-06-08,22,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-06-08,22,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-06-08,22,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-06-08,22,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-06-08,22,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-06-08,22,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-06-08,22,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-06-08,22,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476
2020-06-08,22,"นราธิวาส",0,43,1,2,"Narathiwat","TH96",610304
2020-06-08,22,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-06-08,22,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-06-08,22,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709
2020-06-08,22,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-06-08,22,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-06-08,22,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-06-08,22,"ปัตตานี",1,93,0,1,"Pattani","TH94",557875
2020-06-08,22,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-06-08,22,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-06-08,22,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-06-08,22,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-06-08,22,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-06-08,22,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-06-08,22,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-06-08,22,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-06-08,22,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-06-08,22,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-06-08,22,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-06-08,22,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-06-08,22,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-06-08,22,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-06-08,22,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-06-08,22,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-06-08,22,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-06-08,22,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-06-08,22,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-06-08,22,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-06-08,22,"สงขลา",3,134,0,0,"Songkhla","TH90",1574431
2020-06-08,22,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-06-08,22,"สมุทรปราการ",12,138,0,4,"Samut Prakan","TH11",2968727
2020-06-08,22,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-06-08,22,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-06-08,22,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-06-08,22,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-06-08,22,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-06-08,22,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-06-08,22,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-06-08,22,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-06-08,22,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-06-08,22,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-06-08,22,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-06-08,22,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-06-08,22,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-06-08,22,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-06-08,22,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-06-08,22,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-06-08,22,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-06-08,22,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-06-08,22,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-06-08,22,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-06-08,22,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-06-08,22,"เลย",0,5,0,0,"Loei","TH42",446635
2020-06-08,22,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-06-08,22,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-06-15,23,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-06-15,23,"กรุงเทพมหานคร",4,1587,0,24,"Bangkok","TH10",10709136
2020-06-15,23,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-06-15,23,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-06-15,23,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-06-15,23,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-06-15,23,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-06-15,23,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-06-15,23,"ชลบุรี",6,120,0,2,"Chon Buri","TH20",2147385
2020-06-15,23,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-06-15,23,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-06-15,23,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-06-15,23,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-06-15,23,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-06-15,23,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-06-15,23,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-06-15,23,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-06-15,23,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-06-15,23,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-06-15,23,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-06-15,23,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-06-15,23,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476
2020-06-15,23,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304
2020-06-15,23,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-06-15,23,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-06-15,23,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709
2020-06-15,23,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-06-15,23,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-06-15,23,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-06-15,23,"ปัตตานี",1,94,0,1,"Pattani","TH94",557875
2020-06-15,23,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-06-15,23,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-06-15,23,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-06-15,23,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-06-15,23,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-06-15,23,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-06-15,23,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-06-15,23,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-06-15,23,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-06-15,23,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-06-15,23,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-06-15,23,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-06-15,23,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-06-15,23,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-06-15,23,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-06-15,23,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-06-15,23,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-06-15,23,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-06-15,23,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-06-15,23,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-06-15,23,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431
2020-06-15,23,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-06-15,23,"สมุทรปราการ",5,143,0,4,"Samut Prakan","TH11",2968727
2020-06-15,23,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-06-15,23,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-06-15,23,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-06-15,23,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-06-15,23,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-06-15,23,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-06-15,23,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-06-15,23,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-06-15,23,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-06-15,23,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-06-15,23,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-06-15,23,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-06-15,23,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-06-15,23,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-06-15,23,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-06-15,23,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-06-15,23,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-06-15,23,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-06-15,23,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-06-15,23,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-06-15,23,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-06-15,23,"เลย",0,5,0,0,"Loei","TH42",446635
2020-06-15,23,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-06-15,23,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-06-22,24,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-06-22,24,"กรุงเทพมหานคร",10,1597,0,24,"Bangkok","TH10",10709136
2020-06-22,24,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-06-22,24,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-06-22,24,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-06-22,24,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-06-22,24,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-06-22,24,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-06-22,24,"ชลบุรี",6,126,0,2,"Chon Buri","TH20",2147385
2020-06-22,24,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-06-22,24,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-06-22,24,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-06-22,24,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-06-22,24,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-06-22,24,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-06-22,24,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-06-22,24,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-06-22,24,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-06-22,24,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-06-22,24,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-06-22,24,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-06-22,24,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476
2020-06-22,24,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304
2020-06-22,24,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-06-22,24,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-06-22,24,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709
2020-06-22,24,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-06-22,24,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-06-22,24,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-06-22,24,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875
2020-06-22,24,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-06-22,24,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-06-22,24,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-06-22,24,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-06-22,24,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-06-22,24,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-06-22,24,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-06-22,24,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-06-22,24,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-06-22,24,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-06-22,24,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-06-22,24,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-06-22,24,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-06-22,24,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-06-22,24,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-06-22,24,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-06-22,24,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-06-22,24,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-06-22,24,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-06-22,24,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-06-22,24,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431
2020-06-22,24,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-06-22,24,"สมุทรปราการ",0,143,0,4,"Samut Prakan","TH11",2968727
2020-06-22,24,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-06-22,24,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-06-22,24,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-06-22,24,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-06-22,24,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-06-22,24,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-06-22,24,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-06-22,24,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-06-22,24,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-06-22,24,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-06-22,24,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-06-22,24,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-06-22,24,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-06-22,24,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-06-22,24,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-06-22,24,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-06-22,24,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-06-22,24,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-06-22,24,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-06-22,24,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-06-22,24,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-06-22,24,"เลย",0,5,0,0,"Loei","TH42",446635
2020-06-22,24,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-06-22,24,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-06-29,25,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-06-29,25,"กรุงเทพมหานคร",9,1606,0,24,"Bangkok","TH10",10709136
2020-06-29,25,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-06-29,25,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-06-29,25,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-06-29,25,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-06-29,25,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-06-29,25,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-06-29,25,"ชลบุรี",6,132,0,2,"Chon Buri","TH20",2147385
2020-06-29,25,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-06-29,25,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-06-29,25,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-06-29,25,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-06-29,25,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-06-29,25,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-06-29,25,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-06-29,25,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-06-29,25,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-06-29,25,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-06-29,25,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-06-29,25,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-06-29,25,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476
2020-06-29,25,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304
2020-06-29,25,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-06-29,25,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-06-29,25,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709
2020-06-29,25,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-06-29,25,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-06-29,25,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-06-29,25,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875
2020-06-29,25,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-06-29,25,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-06-29,25,"พังงา",0,2,0,0,"Phangnga","TH82",254114
